id;gen;sp;ssp;en;rec;cnt;loc;lat;lng;alt;type;url;file;file-name;time;date;Scientifique_name;Species;Number_recording;Nb_with_others;Nb_with_loc;Nb_with_cnt;order;family;genus
561371;Troglodytes;hiemalis;;Winter Wren;Meena Haribal;United States;Caroline (near  Brooktondale), Tompkins County, New York;42.3286;-76.3383;380;song;//xeno-canto.org/561371;https://xeno-canto.org/561371/download;XC561371-200502_10 winter wren.mp3;08:30;02/05/2020;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
554701;Troglodytes;hiemalis;;Winter Wren;Matt Wistrand;United States;West Chicago, DuPage County, Illinois;41.9049;-88.2086;240;song;//xeno-canto.org/554701;https://xeno-canto.org/554701/download;XC554701-WIWR - Song - Home - 2020-05-06 05_21_01.mp3;05:21;06/05/2020;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
550241;Troglodytes;hiemalis;;Winter Wren;Jim Berry;United States;Wood Chuck Hill, Carroll (near  Frewsburg), Chautauqua County, New York;42.071;-79.0747;480;adult, male, song;//xeno-canto.org/550241;https://xeno-canto.org/550241/download;XC550241-042520 Winter Wren Woodchuck Hill.mp3;07:00;25/04/2020;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
533402;Troglodytes;hiemalis;;Winter Wren;Doug Welch;Canada;Hamilton, Hamilton Division, Ontario;43.252;-79.9494;100;song;//xeno-canto.org/533402;https://xeno-canto.org/533402/download;XC533402-HNCSW3_20200307_060006_WinterWren.mp3;06:00;07/03/2020;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
479480;Troglodytes;hiemalis;;Winter Wren;Meena Haribal;United States;Caroline (near  Brooktondale), Tompkins County, New York;42.3306;-76.3351;460;song;//xeno-canto.org/479480;https://xeno-canto.org/479480/download;XC479480-01_190607_09wiwrdejurbgr_shindagin Hollow TC.mp3;08:30;07/06/2019;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
479479;Troglodytes;hiemalis;;Winter Wren;Meena Haribal;United States;Caroline (near  Brooktondale), Tompkins County, New York;42.3306;-76.3351;460;song;//xeno-canto.org/479479;https://xeno-canto.org/479479/download;XC479479-01_190607_07wiwr ovbi_shindagin Hollow TC.mp3;08:30;07/06/2019;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
479478;Troglodytes;hiemalis;;Winter Wren;Meena Haribal;United States;Caroline (near  Brooktondale), Tompkins County, New York;42.3306;-76.3351;460;song;//xeno-canto.org/479478;https://xeno-canto.org/479478/download;XC479478-01_190607_06wiwrreviovbi_shindagin Hollow TC.mp3;08:30;07/06/2019;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
467692;Troglodytes;hiemalis;;Winter Wren;Martin St-Michel;Canada;Parc national de la Gaspésie (secteur du Mont Logan),  La Haute-Gaspésie, Québec;48.8964;-66.6321;1000;song;//xeno-canto.org/467692;https://xeno-canto.org/467692/download;XC467692-Gaspesie-2018-06-25-06h08 LS116968.mp3;06:08;25/06/2018;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
424381;Troglodytes;hiemalis;;Winter Wren;Nicole Richardson;Canada;Birchwood Trail System, Timberlea, Fort McMurray, Alberta;56.7437;-111.4415;300;song;//xeno-canto.org/424381;https://xeno-canto.org/424381/download;XC424381-Winter Wren_EXP.mp3;07:00;09/07/2018;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
389104;Troglodytes;hiemalis;;Winter Wren;Martin St-Michel;Canada;Tourbières de Saint-Just-de-Bretenières, Montmagny, Québec;46.555;-70.058;360;song;//xeno-canto.org/389104;https://xeno-canto.org/389104/download;XC389104-Saint-Just-2017-05-21-07h46 LS116605.mp3;07:46;21/05/2017;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
388124;Troglodytes;hiemalis;;Winter Wren;Paul Driver;United States;Elkins Park, PA;40.0626;-75.1254;60;alarm call;//xeno-canto.org/388124;https://xeno-canto.org/388124/download;XC388124-WINTER WREN alarm Elkins Park PA 10012017 6.48am.mp3;07:00;01/10/2017;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
377373;Troglodytes;hiemalis;;Winter Wren;Michael Harrison;Canada;Winchell Lake, Alberta;51.4555;-114.6081;1300;male, song;//xeno-canto.org/377373;https://xeno-canto.org/377373/download;XC377373-ZOOM0055_mono.mp3;09:21;18/06/2017;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
377372;Troglodytes;hiemalis;;Winter Wren;Michael Harrison;Canada;Winchell Lake, Alberta;51.4555;-114.6081;1300;male, song;//xeno-canto.org/377372;https://xeno-canto.org/377372/download;XC377372-ZOOM0046_mono.mp3;09:12;18/06/2017;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
377371;Troglodytes;hiemalis;;Winter Wren;Michael Harrison;Canada;Winchell Lake, Alberta;51.4555;-114.6081;1300;male, song;//xeno-canto.org/377371;https://xeno-canto.org/377371/download;XC377371-ZOOM0043_mono.mp3;09:08;18/06/2017;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
351174;Troglodytes;hiemalis;hiemalis;Winter Wren;Richard E. Webster;Canada;Paint Lake Provincial Park, near Thompson, Manitoba;55.4915;-98.0238;190;song;//xeno-canto.org/351174;https://xeno-canto.org/351174/download;XC351174-WREN_Winter RPB Thompson MAN 061296.mp3;?;12/06/1996;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
344954;Troglodytes;hiemalis;;Winter Wren;Ross Gallardy;United States;Lickinghole Creek;38.0606;-78.6675;170;call;//xeno-canto.org/344954;https://xeno-canto.org/344954/download;XC344954-WinterWren_Virginia_120216_call.mp3;09:30;02/12/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
341249;Troglodytes;hiemalis;;Winter Wren;Ted Floyd;United States;Delaware City, New Castle County, Delaware;39.5779;-75.5888;0;call;//xeno-canto.org/341249;https://xeno-canto.org/341249/download;XC341249-X-C WiWr 2016-10-29-TIME Dela-NeCa-DeCi.mp3;09:39;29/10/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
339641;Troglodytes;hiemalis;;Winter Wren;Matt Wistrand;United States;Elsen's Hill, DuPage County, Illinois;41.8605;-88.1756;240;call;//xeno-canto.org/339641;https://xeno-canto.org/339641/download;XC339641-WIWR - Call - Elsen's Hill - 2016-10-21 08_26_01.mp3;08:26;21/10/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
328851;Troglodytes;hiemalis;;Winter Wren;Lucas Berrigan;Canada;Bon Portage Island (near  Shag Harbour), Shelburne County, Nova Scotia;43.4618;-65.7444;0;male, song;//xeno-canto.org/328851;https://xeno-canto.org/328851/download;XC328851-16-06-23_0812_WIWR_Song_BP_1.mp3;08:12;23/06/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
328840;Troglodytes;hiemalis;;Winter Wren;Lucas Berrigan;Canada;Bon Portage Island (near  Shag Harbour), Shelburne County, Nova Scotia;43.4618;-65.7444;0;male, song;//xeno-canto.org/328840;https://xeno-canto.org/328840/download;XC328840-16-06-22_1037_WIWR_BP_3.mp3;10:37;22/06/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
324602;Troglodytes;hiemalis;fumigatus;Winter Wren;Masato Nagai (Japan);Japan;Taroubou,Gotenba(Fujiyama);;;1300;song;//xeno-canto.org/324602;https://xeno-canto.org/324602/download;XC324602-20140802静岡県太郎坊４３秒.mp3;08:00;02/08/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
321847;Troglodytes;hiemalis;;Winter Wren;Richard E. Webster;United States;San Bernardino National Wildlife Refuge, Cochise County, Arizona;31.34;-109.273;1100;call;//xeno-canto.org/321847;https://xeno-canto.org/321847/download;XC321847-WREN_Winter_c RPB SBNWR 1100m 012216 0948.mp3;09:48;22/01/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
318853;Troglodytes;hiemalis;;Winter Wren;Martin St-Michel;Canada;Réserve nationale de faune du cap Tourmente, La Côte-de-Beaupré, Québec;47.069;-70.7935;0;song;//xeno-canto.org/318853;https://xeno-canto.org/318853/download;XC318853-Cap Tourmente-2016-05-18-09h04 LS115620.mp3;09:04;18/05/2016;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
293816;Troglodytes;hiemalis;;Winter Wren;Jim Holmes;United States;Eufaula, Barbour County, Alabama;31.9836;-85.0799;60;alarm call;//xeno-canto.org/293816;https://xeno-canto.org/293816/download;XC293816-Winter_Wren2_Eufala.mp3;09:00;23/11/2015;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
293813;Troglodytes;hiemalis;;Winter Wren;Jim Holmes;United States;Eufaula, Barbour County, Alabama;31.9836;-85.0799;60;call;//xeno-canto.org/293813;https://xeno-canto.org/293813/download;XC293813-Winter_Wren_chatter_Eufala.mp3;09:00;23/11/2015;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
211197;Troglodytes;hiemalis;;Winter Wren;Paul Marvin;United States;Congaree National Park (near  Gadsden), Richland County, South Carolina;33.798;-80.7749;50;call;//xeno-canto.org/211197;https://xeno-canto.org/211197/download;XC211197-Winter Wren seen by boardwalk thru swamp -SC, Congaree NP, November 10, 2014, 0704 AM.mp3;07:04;10/11/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
208172;Troglodytes;hiemalis;;Winter Wren;Ted Floyd;United States;Frick Park, Allegheny County, Pennsylvania;40.4406;-79.9959;240;call;//xeno-canto.org/208172;https://xeno-canto.org/208172/download;XC208172-winter wren.mp3;07:49;27/12/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
190100;Troglodytes;hiemalis;;Winter Wren;Richard E. Webster;Canada;Beatton Provincial Park, British Columbia;56.327;-120.9521;700;song;//xeno-canto.org/190100;https://xeno-canto.org/190100/download;XC190100-WREN_Winter 4th Beatton Prov Pk 700m 061814 0437.mp3;04:37;18/06/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
188933;Troglodytes;hiemalis;;Winter Wren;Richard E. Webster;Canada;Beaver Lake Recreation Site, Liard Highway Km 10, British Columbia;58.9758;-123.1714;550;song;//xeno-canto.org/188933;https://xeno-canto.org/188933/download;XC188933-WREN_Winter 4th delayed RPB Beaver L 500m Liard H 061514 0559.mp3;05:59;15/06/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
188932;Troglodytes;hiemalis;;Winter Wren;Richard E. Webster;Canada;Beaver Lake Recreation Site, Liard Highway Km 10, British Columbia;58.9758;-123.1714;550;song;//xeno-canto.org/188932;https://xeno-canto.org/188932/download;XC188932-WREN_Winter 3rd RPB Beaver L Rec Liard H 500m 061514 0556.mp3;05:56;15/06/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
182768;Troglodytes;hiemalis;;Winter Wren;Dylan Pedro;United States;Burrillville, Providence County, Rhode Island;41.9661;-71.6847;170;song;//xeno-canto.org/182768;https://xeno-canto.org/182768/download;XC182768-Winter Wren 6-20-2014 Buck Hill.mp3;10:00;20/06/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
175234;Troglodytes;hiemalis;;Winter Wren;Jonathon Jongsma;United States;Miesville Ravine Park Reserve, Goodhue County, Minnesota;44.5429;-92.8027;220;call, song;//xeno-canto.org/175234;https://xeno-canto.org/175234/download;XC175234-JMJ-20140418-084430-140418_24-USA-MN-MiesvilleRavine-WIWR-call-song.mp3;08:44;18/04/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
175232;Troglodytes;hiemalis;;Winter Wren;Jonathon Jongsma;United States;Miesville Ravine Park Reserve, Goodhue County, Minnesota;44.5429;-92.8027;220;song;//xeno-canto.org/175232;https://xeno-canto.org/175232/download;XC175232-JMJ-20140418-084234-140418_23-USA-MN-MiesvilleRavine-WIWR-song.mp3;08:42;18/04/2014;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
164584;Troglodytes;hiemalis;;Winter Wren;Paul Marvin;United States;Whiteface Mountain toll road, New York;44.3659;-73.9026;1500;song;//xeno-canto.org/164584;https://xeno-canto.org/164584/download;XC164584-Winter Wren -NY, Whiteface Mountain toll road, May 29, ‎2012, 1003 AM.mp3;10:03;29/05/2012;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
164583;Troglodytes;hiemalis;;Winter Wren;Paul Marvin;United States;Cutler Coast Unit Preserve, Cutler, Washington County, Maine;44.6967;-67.1484;30;song;//xeno-canto.org/164583;https://xeno-canto.org/164583/download;XC164583-Winter Wren -ME, Cutler Cooast Unit, May 23, ‎2012, 1119 AM.mp3;11:19;23/05/2012;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
142584;Troglodytes;hiemalis;;Winter Wren;Jonathon Jongsma;United States;Tahquamenon Falls State Park, Luce, Michigan;46.574;-85.256;220;song;//xeno-canto.org/142584;https://xeno-canto.org/142584/download;XC142584-JMJ-20130709-054854-1269-USA-MI-TahquamenonFallsSP-WIWR.mp3;06:48;09/07/2013;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
138312;Troglodytes;hiemalis;pullus;Winter Wren;Mike Nelson;United States;Appalachian Trail, near Clingman's Dome, North Carolina;35.5629;-83.5027;2000;song;//xeno-canto.org/138312;https://xeno-canto.org/138312/download;XC138312-Winter WrenAT2061302.mp3;08:00;12/06/2013;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
138311;Troglodytes;hiemalis;pullus;Winter Wren;Mike Nelson;United States;Appalachian Trail, near Clingman's Dome, North Carolina;35.5629;-83.5027;2000;song;//xeno-canto.org/138311;https://xeno-canto.org/138311/download;XC138311-Winter WrenAT2061301.mp3;08:00;12/06/2013;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
138310;Troglodytes;hiemalis;pullus;Winter Wren;Mike Nelson;United States;Appalachian Trail, near Clingman's Dome, North Carolina;35.5629;-83.5027;2000;song;//xeno-canto.org/138310;https://xeno-canto.org/138310/download;XC138310-Winter WrenAT1061301.mp3;08:00;12/06/2013;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
138307;Troglodytes;hiemalis;pullus;Winter Wren;Mike Nelson;United States;Clingman's Dome, Great Smoky Mountains National Park, North Carolina;35.5628;-83.4985;2000;song;//xeno-canto.org/138307;https://xeno-canto.org/138307/download;XC138307-Winter WrenCD1061301.mp3;08:00;12/06/2013;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
103884;Troglodytes;hiemalis;;Winter Wren;Todd Wilson;United States;Stone Chimney, Brule River State Forest, Douglas County, WIsconsin.;46.418;-91.712;308;song;//xeno-canto.org/103884;https://xeno-canto.org/103884/download;winter_wren_song_douglas_co_wi_20120607_smaller.mp3;05:30;07/06/2012;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
93786;Troglodytes;hiemalis;;Winter Wren;L G Price;United States;Camp Co - LOP Bottoms;32.906;-94.739;100;alarm call;//xeno-canto.org/93786;https://xeno-canto.org/93786/download;1003_shorrtsm.mp3;13:52;29/01/2012;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
89716;Troglodytes;hiemalis;pullus;Winter Wren;Mike Nelson;United States;Kyker Bottoms Wildlife Refuge, Maryville, Tennessee;35.603;-84.123;200;call;//xeno-canto.org/89716;https://xeno-canto.org/89716/download;WinterWren3.mp3;10:00am;02/11/2011;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
79579;Troglodytes;hiemalis;hiemalis;Winter Wren;Andrew Spencer;United States;Moose Brook, Coos Co., New Hampshire;45.144;-71.126;640;song;//xeno-canto.org/79579;https://xeno-canto.org/79579/download;Winter Wren2011-5-26-1.mp3;05:40;26/05/2011;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
71093;Troglodytes;hiemalis;;Winter Wren;Paul Driver;United States;Southwest Harbor, ME;44.299;-68.375;50;song;//xeno-canto.org/71093;https://xeno-canto.org/71093/download;WINTER WREN 1 SW Harbor ME 71310.mp3;7.30;13/07/2010;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
62503;Troglodytes;hiemalis;;Winter Wren;Todd Wilson;United States;Vilas County, Wisconsin;46.0532082869621;-89.2738809584262;512;call;//xeno-canto.org/62503;https://xeno-canto.org/62503/download;winter_wren_calls_xc.mp3;11:00;10/09/2010;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
59163;Troglodytes;hiemalis;hiemalis;Winter Wren;Tayler Brooks;United States;Boot Cove Trail, Washington Co., Maine;44.7706;-67.027;15;Song;//xeno-canto.org/59163;https://xeno-canto.org/59163/download;WIWRs5-9-2010-U.mp3;08:45;09/05/2010;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
49550;Troglodytes;hiemalis;;Winter Wren;Andrew Spencer;United States;Boot Cove Trail, Washington Co., Maine;44.7706;-67.027;50;song;//xeno-canto.org/49550;https://xeno-canto.org/49550/download;WIWR2010-5-10-1.mp3;10:00;10/05/2010;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
21083;Troglodytes;hiemalis;;Winter Wren;Andrew Spencer;United States;D.A.R. State Forest, Goshen, Hampshire Co., Massachusetts;42.4634;-72.7851;?;song;//xeno-canto.org/21083;https://xeno-canto.org/21083/download;WIWR2008-6-20-1part1.mp3;09:30;20/06/2008;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
13759;Troglodytes;hiemalis;;Winter Wren;Andrew Spencer;United States;Stony River Road, Lake Co., Minnesota;47.5456;-91.4614;?;song;//xeno-canto.org/13759;https://xeno-canto.org/13759/download;WIWR2007-6-11.mp3;06:20;11/06/2007;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
13639;Troglodytes;hiemalis;;Winter Wren;Chris Parrish;Canada;Rivière Éternité, Saguenay, Quebec;48.2942;-70.3417;15;song;//xeno-canto.org/13639;https://xeno-canto.org/13639/download;cp0267xc_Troglodytes_troglodytes_23may2007_Eternite.mp3;06:55;23/05/2007;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
13638;Troglodytes;hiemalis;;Winter Wren;Chris Parrish;Canada;Rivière Éternité, Saguenay, Quebec;48.2942;-70.3417;15;song;//xeno-canto.org/13638;https://xeno-canto.org/13638/download;cp0259xc_Troglodytes_troglodytes_22may2007_Eternite.mp3;05:38;23/05/2007;Troglodytes hiemalis;Troglodyte des for¶?ts;65;138;64.0;65.0;Passeriformes;Troglodytidae;Troglodytes
729504;Troglodytes;pacificus;;Pacific Wren;Sunny Tseng;Canada;John Prince Research Forest;54.6692;-124.4144;750;song;//xeno-canto.org/729504;https://xeno-canto.org/729504/download;XC729504-220513_5103_PAWR.mp3;06:00;13/05/2022;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
706924;Troglodytes;pacificus;;Pacific Wren;Aziza Cooper;Canada;Saanich (near  Victoria), Capital, British Columbia;48.4604;-123.3757;20;adult, sex uncertain, song;//xeno-canto.org/706924;https://xeno-canto.org/706924/download;XC706924-Video PAWR song 1.mp3;08:30;06/03/2022;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
706135;Troglodytes;pacificus;pacificus;Pacific Wren;Barry Edmonston;Canada;Swan Lake, Victoria, Vancouver Island, BC;48.4644;-123.3734;10;adult, call, sex uncertain;//xeno-canto.org/706135;https://xeno-canto.org/706135/download;XC706135-Pacific Wren 3.mp3;18:00;04/03/2022;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
689824;Troglodytes;pacificus;pacificus;Pacific Wren;Barry Edmonston;Canada;Swan Lake, Victoria, Vancouver Island, BC;48.4644;-123.3734;10;adult, call, sex uncertain;//xeno-canto.org/689824;https://xeno-canto.org/689824/download;XC689824-Pacific Wren 2.mp3;14:30;30/11/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
687201;Troglodytes;pacificus;pacificus;Pacific Wren;Barry Edmonston;Canada;Vancouver Island (near  Victoria), Capital, British Columbia;48.4736;-123.3767;100;adult, sex uncertain, song;//xeno-canto.org/687201;https://xeno-canto.org/687201/download;XC687201-Pacific Wren 1.mp3;10:30;16/11/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
665049;Troglodytes;pacificus;;Pacific Wren;Brian Henderson;United States;Ecola SP, Clatsop County, Oregon;45.918;-123.9712;80;song;//xeno-canto.org/665049;https://xeno-canto.org/665049/download;XC665049-DSC_3864_PAWR_20190519_1424_mod.mp3;14:24;19/05/2019;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
662814;Troglodytes;pacificus;;Pacific Wren;Ned Bohman;United States;Glenbrook, Douglas County, Nevada;39.0805;-119.9006;2200;adult, sex uncertain, song;//xeno-canto.org/662814;https://xeno-canto.org/662814/download;XC662814-PAWRedit_CarsonRange_20210707.mp3;08:00;07/07/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
662810;Troglodytes;pacificus;;Pacific Wren;Ned Bohman;United States;Glenbrook, Douglas County, Nevada;39.0808;-119.9008;2200;sex uncertain, song;//xeno-canto.org/662810;https://xeno-canto.org/662810/download;XC662810-PAWRedit_CarsonRange_20210706.mp3;08:00;06/07/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
656397;Troglodytes;pacificus;;Pacific Wren;Bruce Lagerquist;United States;Salmon Meadows Campground, Okanogan County, Washington;48.659;-119.8415;1400;adult, male, song;//xeno-canto.org/656397;https://xeno-canto.org/656397/download;XC656397-051421 1016 Pacific Wren by Stream.mp3;10:16;14/05/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
656338;Troglodytes;pacificus;;Pacific Wren;Steve Hampton;United States;Fort Worden Historical State Park (near  Port Townsend), Jefferson County, Washington;48.1392;-122.7695;70;song;//xeno-canto.org/656338;https://xeno-canto.org/656338/download;XC656338-Apr 11 Pac Wren.mp3;09:30;11/04/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
630096;Troglodytes;pacificus;;Pacific Wren;Steve Hampton;United States;Fishing Access #3, Putah Creek, Yolo County, California;38.5169;-122.0585;50;call;//xeno-canto.org/630096;https://xeno-canto.org/630096/download;XC630096-PAWR 2-4-21.mp3;11:30;04/02/2021;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
613426;Troglodytes;pacificus;;Pacific Wren;Logan McLeod;Canada;Stikine Region (near  Atlin), Stikine Region, British Columbia;59.5296;-136.4467;700;adult, male, song;//xeno-canto.org/613426;https://xeno-canto.org/613426/download;XC613426-EG_GLAVE_B5_20190718_050000_PAWR.mp3;05:00;18/07/2019;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
602829;Troglodytes;pacificus;;Pacific Wren;Steve Hampton;United States;Raccoon Pt Rd, Orcas Island, San Juan County, Washington;48.702;-122.8531;100;call;//xeno-canto.org/602829;https://xeno-canto.org/602829/download;XC602829-DR0000_1393.mp3;09:00;13/08/2020;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
597947;Troglodytes;pacificus;;Pacific Wren;Simon Elliott;Canada;Pacific Rim National Park Reserve (near  Ucluelet), Alberni-Clayoquot, British Columbia;49.0573;-125.7246;40;song;//xeno-canto.org/597947;https://xeno-canto.org/597947/download;XC597947-pacwren-6005d22.mp3;06:00;11/07/2003;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
563623;Troglodytes;pacificus;;Pacific Wren;Skip Russell;United States;Marshall Park, Multnomah County, Oregon;45.4522;-122.6903;90;song;//xeno-canto.org/563623;https://xeno-canto.org/563623/download;XC563623-2020_05_23-18_19_MarshallPark_PaWren.mp3;18:19;23/05/2020;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
550930;Troglodytes;pacificus;;Pacific Wren;Bruce Lagerquist;United States;Thornton Creek Ravine, Seattle, King County, Washington;47.7022;-122.3088;60;adult, alarm call, sex uncertain;//xeno-canto.org/550930;https://xeno-canto.org/550930/download;XC550930-041920 815 Pacific wren call.mp3;08:15;19/04/2020;Troglodytes pacificus;Troglodyte de Baird;80;72;80.0;80.0;Passeriformes;Troglodytidae;Troglodytes
